File Name,Extension,Size,Created,Modified,Accessed,Path
NEUS_FAL_IDW_Hippoglossoides_platessoides_1984.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:48,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1984.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1985.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:49,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1985.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1986.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:49,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1986.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1987.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:49,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1987.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1988.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:49,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1988.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1989.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:49,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1989.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1990.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:49,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1990.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1991.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:49,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1991.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1992.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:49,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1992.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1993.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:49,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1993.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1994.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:49,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1994.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1995.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:49,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1995.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1996.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:50,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1996.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1997.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:50,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1997.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1998.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:50,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1998.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_1999.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:50,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_1999.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2000.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:50,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2000.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2001.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:50,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2001.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2002.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:50,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2002.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2003.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:50,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2003.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2004.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:50,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2004.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2005.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:50,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2005.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2006.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:50,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2006.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2007.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:51,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2007.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2008.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:51,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2008.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2009.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:51,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2009.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2010.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:51,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2010.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2011.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:51,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2011.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2012.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:51,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2012.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2013.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:51,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2013.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2014.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:51,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2014.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2015.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:51,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2015.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2016.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:51,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2016.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2018.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:51,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2018.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2019.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2019.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2021.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2021.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2022.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2022.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2023.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2023.tif
NEUS_FAL_IDW_Hippoglossoides_platessoides_2024.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 15:40:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossoides platessoides\NEUS_FAL_IDW_Hippoglossoides_platessoides_2024.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1974.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:40,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1974.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1975.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:40,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1975.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1976.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:40,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1976.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1977.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:40,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1977.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1978.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1978.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1979.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1979.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1980.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1980.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1981.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1981.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1982.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1982.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1983.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1983.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1984.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1984.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1985.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1985.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1986.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1986.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1987.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1987.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1988.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1988.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1989.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1989.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1990.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1990.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1991.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1991.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1992.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1992.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1993.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1993.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1994.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1994.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1995.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1995.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1996.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1996.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1997.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1997.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1998.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1998.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_1999.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_1999.tif
NEUS_FAL_IDW_Hippoglossus_hippoglossus_2000.tif,.tif,1.25 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-10 22:36:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\August 1 2025\Images\NEUS_FAL_IDW\Hippoglossus hippoglossus\NEUS_FAL_IDW_Hippoglossus_hippoglossus_2000.tif
